From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-03-20 23:00:00,2020-03-21 00:00:00,122.71,84.8,264.1,111.2,256.07,,28.99,1.47,40.38,0.0,0.3,,,,29.08,34.96,0.78,262.89,213.41,732.07,0.19
2020-03-21 00:00:00,2020-03-21 01:00:00,115.99,132.35,187.3,63.3,184.07,,19.32,0.81,32.17,0.0,0.9,,,,28.21,36.94,0.62,255.01,322.06,732.15,0.19
2020-03-21 01:00:00,2020-03-21 02:00:00,103.92,142.9,237.22,63.89,224.18,,19.07,0.83,30.66,0.0,1.14,,,,27.91,37.32,0.81,262.3,254.91,732.28,0.19
2020-03-21 02:00:00,2020-03-21 03:00:00,83.69,151.97,,2.25,0.0,,1.45,2.55,36.61,0.0,0.0,,,,27.31,38.5,0.71,262.54,175.87,732.5,0.18
2020-03-21 03:00:00,2020-03-21 04:00:00,70.49,153.9,3.88,27.62,17.73,,1.84,2.23,35.07,0.0,0.0,,,,26.75,39.81,0.56,262.3,127.31,732.6,0.18
2020-03-21 04:00:00,2020-03-21 05:00:00,61.87,153.83,12.17,51.91,37.97,,1.1,0.45,32.35,0.0,0.31,,,,26.19,42.32,0.74,260.23,136.28,732.5,0.18
2020-03-21 05:00:00,2020-03-21 06:00:00,45.52,151.53,24.4,63.93,54.08,,2.94,0.56,27.52,0.0,0.75,,,,25.68,45.22,0.44,239.02,136.58,732.03,0.18
2020-03-21 06:00:00,2020-03-21 07:00:00,47.01,172.88,35.41,72.43,67.34,,6.17,0.71,21.22,0.0,1.08,,,,25.5,47.19,0.23,204.59,136.28,731.15,0.18
2020-03-21 07:00:00,2020-03-21 08:00:00,57.95,198.1,38.09,75.34,71.0,,5.85,1.09,21.63,0.0,0.0,,,,26.72,48.61,0.32,270.09,137.51,730.45,0.18
2020-03-21 08:00:00,2020-03-21 09:00:00,94.22,233.55,17.76,42.44,37.51,,8.75,1.74,32.78,0.0,0.6,,,,28.4,49.13,0.92,276.48,309.1,729.75,0.27
2020-03-21 09:00:00,2020-03-21 10:00:00,109.81,193.45,5.58,29.3,20.62,,8.55,0.92,48.09,0.0,0.34,,,,29.22,48.8,0.98,275.52,571.99,729.25,0.39
2020-03-21 10:00:00,2020-03-21 11:00:00,114.07,184.43,7.11,34.96,24.77,,14.02,0.47,65.11,0.0,0.45,,,,30.61,46.24,0.82,241.44,696.46,729.23,0.35
2020-03-21 11:00:00,2020-03-21 12:00:00,94.82,116.1,8.91,42.66,29.82,,14.34,0.46,88.77,0.0,0.18,,,,32.0,43.04,1.2,235.64,785.91,729.62,0.36
2020-03-21 12:00:00,2020-03-21 13:00:00,85.29,158.43,10.91,41.5,30.69,,8.85,0.68,98.05,0.0,0.06,,,,33.67,39.84,0.61,236.12,767.31,730.35,0.33
2020-03-21 13:00:00,2020-03-21 14:00:00,68.91,151.47,3.33,48.08,27.43,,6.78,0.94,102.55,0.0,1.01,,,,34.55,38.84,1.01,241.08,798.43,731.02,0.3
2020-03-21 14:00:00,2020-03-21 15:00:00,59.94,169.12,4.35,35.05,22.85,,2.23,1.64,112.03,0.0,0.19,,,,35.37,37.57,1.04,262.33,733.92,731.8,0.28
2020-03-21 15:00:00,2020-03-21 16:00:00,55.61,164.8,6.31,30.37,22.04,,3.0,1.57,118.74,0.0,0.0,,,,35.8,36.11,0.67,287.33,629.53,732.5,0.28
2020-03-21 16:00:00,2020-03-21 17:00:00,54.55,155.45,8.74,23.45,19.93,,6.15,0.6,121.15,0.0,0.0,,,,36.14,34.81,0.69,281.05,454.99,732.7,0.33
2020-03-21 17:00:00,2020-03-21 18:00:00,48.84,149.72,3.0,25.86,16.63,,5.19,0.33,118.72,0.0,0.0,,,,35.98,33.92,0.68,270.13,218.88,732.55,0.35
2020-03-21 18:00:00,2020-03-21 19:00:00,39.32,146.6,6.51,37.06,24.89,,6.6,0.48,107.54,0.0,0.0,,,,34.66,34.55,0.36,276.44,135.38,732.23,0.34
2020-03-21 19:00:00,2020-03-21 20:00:00,48.51,153.95,16.42,92.79,62.8,,6.56,0.57,44.94,0.0,0.96,0.07,,,32.66,37.19,0.15,234.62,98.79,731.6,0.25
2020-03-21 20:00:00,2020-03-21 21:00:00,63.12,170.72,47.69,121.93,103.08,,8.71,0.28,30.7,0.0,2.37,1.49,0.87,0.08,31.64,39.41,0.17,165.37,142.11,730.97,0.23
2020-03-21 21:00:00,2020-03-21 22:00:00,72.02,180.45,17.12,41.21,36.24,,10.56,0.68,65.46,0.49,3.98,1.47,2.67,0.88,32.84,39.31,0.99,309.64,125.59,730.45,0.24
2020-03-21 22:00:00,2020-03-21 23:00:00,80.19,179.7,10.12,44.18,30.54,,14.81,0.41,34.51,0.0,1.01,,,,32.25,41.75,0.76,300.48,58.91,730.07,0.21
2020-03-21 23:00:00,2020-03-22 00:00:00,83.56,118.23,5.81,25.49,18.43,,17.77,0.54,25.82,0.0,0.47,,,,31.59,43.2,0.52,332.54,125.41,730.03,0.19
2020-03-22 00:00:00,2020-03-22 01:00:00,74.79,127.2,8.76,27.65,22.57,,4.54,0.42,23.27,0.0,0.08,,,,31.05,44.81,0.7,214.19,66.32,730.25,0.19
2020-03-22 01:00:00,2020-03-22 02:00:00,57.05,136.05,6.75,27.95,21.12,,4.88,0.44,25.83,0.0,0.36,,,,30.71,40.42,0.69,63.31,73.86,730.4,0.19
2020-03-22 02:00:00,2020-03-22 03:00:00,57.96,127.3,3.35,21.43,14.79,,6.57,1.96,31.41,0.0,0.0,,,,29.85,38.59,0.61,82.54,47.35,730.85,0.19
2020-03-22 03:00:00,2020-03-22 04:00:00,51.22,112.85,7.56,25.79,20.54,,7.09,1.57,31.38,0.0,0.0,,,,29.16,39.92,0.47,106.81,46.29,731.2,0.19
2020-03-22 04:00:00,2020-03-22 05:00:00,43.89,120.88,5.84,26.49,19.5,,6.73,1.06,30.36,0.0,0.0,,,,28.44,42.1,0.6,107.98,51.85,731.12,0.19
2020-03-22 05:00:00,2020-03-22 06:00:00,45.44,122.45,7.67,25.67,20.5,,6.2,1.47,23.74,0.0,0.0,,,,27.75,43.63,0.4,101.54,91.24,730.65,0.19
2020-03-22 06:00:00,2020-03-22 07:00:00,49.94,110.83,4.5,34.1,22.36,,5.5,1.63,26.13,0.0,0.0,,,,27.3,45.63,0.56,106.19,62.44,730.0,0.19
2020-03-22 07:00:00,2020-03-22 08:00:00,42.7,102.2,4.89,29.75,20.16,,4.63,1.78,24.24,0.0,0.0,,,,27.68,45.96,0.52,109.49,170.66,729.42,0.19
2020-03-22 08:00:00,2020-03-22 09:00:00,56.84,141.03,5.85,26.39,19.43,,8.28,0.81,24.75,0.0,0.0,,,,29.16,44.43,0.63,104.02,326.71,728.8,0.25
2020-03-22 09:00:00,2020-03-22 10:00:00,71.52,121.35,5.13,22.84,16.91,,7.55,1.17,37.49,0.0,0.0,,,,30.69,42.59,0.62,108.72,558.14,728.4,0.27
2020-03-22 10:00:00,2020-03-22 11:00:00,96.22,134.0,6.09,27.76,19.89,,6.52,1.47,69.49,0.0,0.0,,,,32.85,40.47,0.52,207.23,785.22,728.15,0.31
2020-03-22 11:00:00,2020-03-22 12:00:00,72.03,92.12,6.27,25.39,18.38,,6.74,1.09,91.97,0.0,0.0,,,,35.04,37.77,0.43,190.63,806.23,728.33,0.37
2020-03-22 12:00:00,2020-03-22 13:00:00,49.16,132.75,8.69,17.05,15.99,,7.82,0.65,93.19,0.0,0.0,,,,36.08,35.82,0.61,147.41,723.58,728.9,0.37
2020-03-22 13:00:00,2020-03-22 14:00:00,35.38,143.57,2.14,15.17,9.45,,7.68,1.03,98.12,0.0,0.0,,,,36.97,34.0,0.7,194.1,785.32,729.6,0.38
2020-03-22 14:00:00,2020-03-22 15:00:00,26.05,144.85,3.13,16.09,11.6,,6.44,0.28,89.7,0.0,0.0,,,,37.41,33.23,0.53,180.83,701.7,730.42,0.38
2020-03-22 15:00:00,2020-03-22 16:00:00,23.77,148.93,10.71,16.85,18.38,,6.77,0.3,108.23,0.0,0.0,,,,37.53,33.17,0.59,82.87,483.9,731.25,0.37
2020-03-22 16:00:00,2020-03-22 17:00:00,20.02,147.95,4.43,14.79,10.8,,9.01,0.17,106.1,0.0,0.0,,,,36.88,33.33,0.45,97.09,175.97,731.75,0.36
2020-03-22 17:00:00,2020-03-22 18:00:00,29.17,140.62,1.53,20.5,12.16,,6.56,0.61,106.35,0.0,0.0,,,,35.76,33.74,0.68,53.42,32.83,731.8,0.31
2020-03-22 18:00:00,2020-03-22 19:00:00,62.61,143.32,7.7,14.21,14.46,,5.62,0.31,84.01,0.0,0.0,,,,31.46,40.71,2.0,239.81,29.87,729.95,0.28
2020-03-22 19:00:00,2020-03-22 20:00:00,69.32,182.5,10.63,24.4,22.37,,5.05,0.75,93.5,0.0,0.0,,,,29.75,45.56,1.1,31.15,60.41,728.7,0.27
2020-03-22 20:00:00,2020-03-22 21:00:00,58.46,125.03,10.97,30.75,24.6,,10.62,0.83,47.95,0.0,0.0,,,,30.05,44.22,0.74,58.42,60.48,729.33,0.25
2020-03-22 21:00:00,2020-03-22 22:00:00,62.87,93.17,16.8,18.12,24.0,,9.92,0.46,25.57,0.0,0.0,,,,29.5,45.41,2.05,17.25,85.17,728.77,0.22
2020-03-22 22:00:00,2020-03-22 23:00:00,66.5,76.0,34.53,28.58,43.67,,6.36,0.5,32.41,0.0,0.0,,,,29.0,46.54,0.57,317.88,88.56,728.7,0.22
2020-03-22 23:00:00,2020-03-23 00:00:00,58.66,49.7,37.45,33.29,48.48,,7.98,0.46,27.96,0.0,0.0,,,,28.47,48.92,0.65,243.32,62.07,728.87,0.22
2020-03-23 00:00:00,2020-03-23 01:00:00,,,37.45,33.29,48.48,,9.45,1.22,24.61,0.0,0.0,,,,27.88,51.29,0.18,177.64,108.44,729.2,0.22
2020-03-23 01:00:00,2020-03-23 02:00:00,47.61,73.8,163.37,56.53,161.38,,8.84,1.31,25.93,0.0,0.0,,,,26.93,56.27,0.27,229.01,67.07,729.9,0.21
2020-03-23 02:00:00,2020-03-23 03:00:00,36.85,112.5,276.74,96.63,273.07,,10.46,1.38,14.37,0.0,0.0,,,,27.38,55.52,0.18,233.72,55.4,730.45,0.21
2020-03-23 03:00:00,2020-03-23 04:00:00,33.24,82.3,232.9,84.25,231.51,,11.12,1.55,11.91,0.0,0.0,,,,27.23,55.17,0.11,105.36,39.74,731.08,0.22
2020-03-23 04:00:00,2020-03-23 05:00:00,40.13,86.83,160.25,58.36,159.84,,8.86,1.52,13.07,0.0,0.31,,,,26.44,56.78,0.08,148.38,47.97,731.65,0.21
2020-03-23 05:00:00,2020-03-23 06:00:00,42.53,80.15,171.91,64.88,172.59,,11.56,1.32,21.08,0.0,0.07,,,,26.61,56.15,0.18,182.38,182.4,731.48,0.21
2020-03-23 06:00:00,2020-03-23 07:00:00,38.06,80.38,320.52,90.72,305.0,,20.84,0.99,25.36,0.0,0.24,,,,27.06,53.62,0.4,92.49,427.26,730.85,0.22
2020-03-23 07:00:00,2020-03-23 08:00:00,40.52,104.1,334.47,96.62,319.26,,19.17,1.24,21.89,0.0,0.74,,,,27.01,52.49,0.33,104.44,315.11,730.15,0.23
2020-03-23 08:00:00,2020-03-23 09:00:00,53.38,92.53,334.47,96.62,319.26,,1.67,1.02,21.26,0.0,0.41,,,,27.98,49.86,0.42,90.68,316.48,729.45,0.28
2020-03-23 09:00:00,2020-03-23 10:00:00,62.57,98.82,316.48,91.43,302.09,,3.88,0.74,22.7,0.0,0.91,,,,29.83,46.02,0.54,108.71,504.3,728.75,0.31
2020-03-23 10:00:00,2020-03-23 11:00:00,83.16,126.47,167.24,48.31,159.63,,13.3,0.84,40.19,0.0,0.26,,,,31.73,42.42,0.54,109.51,716.42,728.75,0.44
2020-03-23 11:00:00,2020-03-23 12:00:00,59.72,88.2,130.08,36.02,123.47,,15.26,0.59,44.46,0.0,0.36,,,,33.12,39.39,0.6,108.37,927.46,728.98,0.45
2020-03-23 12:00:00,2020-03-23 13:00:00,50.31,115.65,231.84,50.84,212.6,,10.16,0.95,101.23,0.0,0.57,,,,34.18,37.45,0.6,207.6,889.73,729.35,0.42
2020-03-23 13:00:00,2020-03-23 14:00:00,37.23,109.02,0.5,4.95,0.68,,4.8,1.69,80.8,0.0,0.19,,,,34.88,36.87,0.86,230.21,,729.8,0.42
2020-03-23 14:00:00,2020-03-23 15:00:00,34.51,97.3,1.86,8.56,6.14,,10.36,1.09,93.98,0.0,0.0,,,,35.49,35.29,1.1,172.0,890.46,730.47,0.4
2020-03-23 15:00:00,2020-03-23 16:00:00,53.32,89.15,4.5,8.4,7.98,,7.7,1.11,99.45,0.0,0.0,,,,35.91,34.95,0.98,256.73,745.13,731.15,0.37
2020-03-23 16:00:00,2020-03-23 17:00:00,76.72,92.55,11.18,9.27,14.31,,7.77,1.18,90.21,0.0,0.07,,,,35.68,35.15,1.31,243.64,465.07,731.65,0.36
2020-03-23 17:00:00,2020-03-23 18:00:00,53.16,78.9,2.25,5.7,4.33,,8.9,1.17,89.12,0.0,0.32,,,,35.11,35.17,1.94,18.46,359.44,731.62,0.35
2020-03-23 18:00:00,2020-03-23 19:00:00,49.23,81.12,2.46,7.52,5.83,,8.82,0.63,108.91,0.0,0.0,,,,34.34,36.16,1.14,23.3,137.23,731.6,0.34
2020-03-23 19:00:00,2020-03-23 20:00:00,47.56,93.35,4.1,12.14,10.02,,8.44,1.02,94.09,0.0,0.0,,,,33.72,37.24,0.65,44.6,48.0,731.45,0.3
2020-03-23 20:00:00,2020-03-23 21:00:00,51.03,77.65,5.17,13.49,11.72,,8.18,1.05,85.62,0.0,0.28,,,,33.11,38.42,0.39,52.64,112.26,730.95,0.29
2020-03-23 21:00:00,2020-03-23 22:00:00,43.32,88.58,5.5,21.27,16.06,,7.84,1.62,54.82,0.0,0.96,,,,32.14,39.79,0.12,68.75,253.09,730.55,0.31
2020-03-23 22:00:00,2020-03-23 23:00:00,50.94,100.65,19.1,45.45,39.62,,10.33,1.73,25.8,0.0,0.0,,0.22,,30.92,42.92,0.03,119.39,287.09,730.58,0.27
2020-03-23 23:00:00,2020-03-24 00:00:00,56.25,76.67,25.78,46.05,45.28,,11.11,1.81,33.93,0.0,0.81,,0.28,,30.68,44.57,0.05,156.36,293.58,730.9,0.23
2020-03-24 00:00:00,2020-03-24 01:00:00,48.17,110.18,14.16,37.7,31.61,,7.69,0.39,24.7,0.0,1.53,,0.14,,29.49,46.31,0.04,104.59,302.55,731.42,0.23
2020-03-24 01:00:00,2020-03-24 02:00:00,41.3,120.1,21.19,38.18,37.49,,10.87,0.43,13.13,0.0,0.05,,,,29.18,47.36,0.04,128.1,305.17,731.58,0.23
2020-03-24 02:00:00,2020-03-24 03:00:00,43.43,116.0,26.89,40.16,43.08,,9.0,0.63,15.16,0.0,0.52,,,,28.36,49.21,0.03,120.4,304.61,731.92,0.23
2020-03-24 03:00:00,2020-03-24 04:00:00,50.85,124.45,6.89,23.8,18.52,,9.6,0.82,20.69,0.0,0.26,,,,29.14,45.99,0.44,259.35,307.46,732.12,0.23
2020-03-24 04:00:00,2020-03-24 05:00:00,44.8,112.05,8.74,24.09,20.14,,14.2,0.56,17.53,0.0,0.04,,,,28.69,46.55,0.12,236.08,299.29,732.15,0.23
2020-03-24 05:00:00,2020-03-24 06:00:00,44.39,99.38,7.94,29.0,22.08,,15.38,0.54,12.45,0.0,0.26,,,,27.89,49.02,0.08,278.75,303.99,732.12,0.22
2020-03-24 06:00:00,2020-03-24 07:00:00,36.08,88.75,23.18,33.11,36.42,,9.04,0.8,14.21,0.0,0.81,,,,27.69,50.53,0.04,166.23,303.11,731.72,0.22
2020-03-24 07:00:00,2020-03-24 08:00:00,44.57,110.5,25.15,29.12,35.91,,10.29,1.88,24.76,0.0,3.51,,0.49,,29.56,45.84,0.88,70.46,140.16,731.1,0.24
2020-03-24 08:00:00,2020-03-24 09:00:00,54.73,136.62,10.0,13.1,15.4,,14.71,0.42,40.2,0.0,0.46,,0.16,,31.16,41.8,2.02,266.01,284.36,730.3,0.29
2020-03-24 09:00:00,2020-03-24 10:00:00,46.53,132.05,4.15,9.18,8.67,,13.26,0.37,41.67,0.0,0.0,,,,31.66,41.36,2.37,349.41,364.41,729.6,0.29
2020-03-24 10:00:00,2020-03-24 11:00:00,42.55,110.15,3.49,7.89,7.44,,1.2,0.5,45.38,0.0,0.0,,,,32.09,41.23,1.69,347.68,387.05,729.2,0.27
2020-03-24 11:00:00,2020-03-24 12:00:00,38.0,68.45,3.94,8.37,8.0,,3.95,0.25,50.42,0.0,0.0,,,,33.29,39.67,1.06,311.75,490.25,729.57,0.27
2020-03-24 12:00:00,2020-03-24 13:00:00,34.27,62.42,3.67,6.63,6.81,,8.86,0.34,43.89,0.0,0.61,,,,33.92,38.43,1.65,261.62,667.2,730.33,0.28
2020-03-24 13:00:00,2020-03-24 14:00:00,29.16,62.02,5.8,6.78,8.26,,9.08,0.38,38.97,0.0,0.0,,,,35.22,36.34,1.76,319.32,828.83,730.9,0.29
2020-03-24 14:00:00,2020-03-24 15:00:00,20.75,68.53,5.4,6.31,7.8,,7.96,0.96,39.13,0.0,0.0,,,,35.4,35.43,2.12,340.15,623.62,731.55,0.29
2020-03-24 15:00:00,2020-03-24 16:00:00,15.44,62.7,2.73,5.3,4.57,,7.3,0.63,74.33,0.0,0.0,,,,35.37,35.62,1.23,244.69,345.31,732.28,0.24
2020-03-24 16:00:00,2020-03-24 17:00:00,12.89,62.12,3.23,7.22,6.37,,5.84,1.33,79.85,0.0,0.0,,,,35.06,35.17,0.94,287.69,219.98,732.52,0.23
2020-03-24 17:00:00,2020-03-24 18:00:00,18.17,50.9,2.93,7.74,6.77,,3.98,1.69,89.46,0.0,0.26,,,,35.4,35.87,0.37,302.14,176.11,732.5,0.26
2020-03-24 18:00:00,2020-03-24 19:00:00,21.25,69.47,4.58,15.85,12.5,,1.48,1.71,72.98,0.0,0.0,,,,34.16,36.82,0.38,241.02,74.39,732.42,0.29
2020-03-24 19:00:00,2020-03-24 20:00:00,87.58,148.95,4.08,12.99,10.53,,4.67,1.81,43.63,1.9,3.85,,0.46,0.19,32.76,39.01,0.44,28.49,53.64,732.15,0.25
2020-03-24 20:00:00,2020-03-24 21:00:00,132.63,180.28,3.64,9.61,8.47,,13.35,1.18,45.99,0.0,0.59,,,,32.54,38.98,0.74,41.67,57.75,731.72,0.23
2020-03-24 21:00:00,2020-03-24 22:00:00,99.12,123.32,6.55,8.09,10.02,,14.75,0.88,51.08,0.0,0.06,,,,32.27,38.81,0.99,43.75,55.64,731.33,0.24
2020-03-24 22:00:00,2020-03-24 23:00:00,82.53,106.15,3.23,8.69,7.2,,7.48,0.8,27.34,0.0,0.32,,,,31.58,39.52,0.58,63.86,100.89,731.25,0.18
2020-03-24 23:00:00,2020-03-25 00:00:00,59.98,65.2,3.09,11.2,8.73,,7.48,0.71,26.33,0.0,0.0,,,,30.95,40.84,0.41,71.78,58.53,731.23,0.18
2020-03-25 00:00:00,2020-03-25 01:00:00,,,5.8,20.75,16.05,,13.07,0.82,5.19,0.0,0.0,,,,29.15,44.22,0.09,106.58,67.94,731.38,0.18
2020-03-25 01:00:00,2020-03-25 02:00:00,62.18,74.5,3.26,11.9,9.35,,13.82,0.79,10.57,0.0,0.0,,,,28.91,43.35,0.14,99.88,70.25,731.8,0.18
2020-03-25 02:00:00,2020-03-25 03:00:00,49.24,69.33,4.22,9.05,8.66,,9.62,1.01,26.8,0.0,0.0,,,,28.67,43.02,0.26,77.38,72.4,732.12,0.17
2020-03-25 03:00:00,2020-03-25 04:00:00,50.32,67.3,3.86,8.21,7.81,,9.73,0.96,29.61,0.0,0.0,,,,28.58,43.22,0.32,111.11,72.64,732.2,0.18
2020-03-25 04:00:00,2020-03-25 05:00:00,55.73,71.62,4.95,14.89,12.27,,7.42,0.58,19.74,0.0,0.0,,,,27.32,45.69,0.14,116.43,74.23,732.05,0.17
2020-03-25 05:00:00,2020-03-25 06:00:00,59.67,83.12,2.86,12.31,9.2,,5.04,1.03,19.32,0.0,0.0,,,,26.29,47.11,0.05,126.83,35.69,731.75,0.17
2020-03-25 06:00:00,2020-03-25 07:00:00,69.5,91.03,3.74,17.7,12.8,,6.86,1.05,15.23,0.0,0.0,,,,25.96,48.32,0.03,106.59,36.05,731.6,0.17
2020-03-25 07:00:00,2020-03-25 08:00:00,81.37,99.22,5.57,21.72,16.34,,8.68,1.2,14.29,0.0,0.84,,,,27.87,45.92,0.1,79.2,103.67,730.92,0.17
2020-03-25 08:00:00,2020-03-25 09:00:00,89.78,118.2,4.53,13.0,10.94,,9.77,1.05,22.25,0.0,0.54,,,,30.89,41.05,0.38,129.3,344.68,730.32,0.2
2020-03-25 09:00:00,2020-03-25 10:00:00,51.22,95.8,2.87,11.8,9.0,,10.9,0.9,38.33,0.0,0.38,,,,32.67,39.57,0.39,136.44,476.51,729.88,0.24
2020-03-25 10:00:00,2020-03-25 11:00:00,59.34,104.1,4.94,10.69,9.99,,7.01,1.15,47.54,0.0,0.0,,,,34.07,38.25,0.59,121.36,630.03,729.6,0.28
2020-03-25 11:00:00,2020-03-25 12:00:00,58.52,69.2,5.53,8.46,8.95,,5.5,0.54,56.27,0.0,0.0,,,,35.24,36.14,0.53,115.09,699.01,729.83,0.28
2020-03-25 12:00:00,2020-03-25 13:00:00,40.13,62.42,5.99,7.12,8.83,,9.18,0.42,63.45,0.0,0.0,,,,36.36,34.8,0.57,49.25,711.97,730.17,0.32
2020-03-25 13:00:00,2020-03-25 14:00:00,25.23,76.98,1.02,5.02,3.09,,8.79,0.66,68.53,0.0,0.0,,,,36.57,34.02,0.96,255.41,700.27,730.85,0.32
2020-03-25 14:00:00,2020-03-25 15:00:00,19.46,88.32,10.71,8.71,13.66,,7.55,0.93,59.89,0.0,0.0,,,,36.65,33.41,0.92,109.87,545.6,731.85,0.32
2020-03-25 15:00:00,2020-03-25 16:00:00,15.87,72.8,19.09,6.85,19.4,,7.43,0.72,69.17,0.0,0.0,,,,36.61,33.37,0.69,231.57,306.39,732.58,0.32
2020-03-25 16:00:00,2020-03-25 17:00:00,19.84,81.4,21.15,6.97,21.12,,16.36,1.74,96.61,0.0,0.0,,,,36.54,33.16,0.58,194.69,314.39,732.92,0.33
2020-03-25 17:00:00,2020-03-25 18:00:00,30.95,91.1,21.15,6.97,21.12,,15.31,1.62,48.54,0.0,0.0,,,,36.07,33.38,1.05,13.91,140.25,733.1,0.35
2020-03-25 18:00:00,2020-03-25 19:00:00,31.18,93.12,18.26,6.29,13.75,,1.3,1.44,94.19,0.0,0.0,,,,35.44,33.56,1.37,98.3,109.06,732.62,0.34
2020-03-25 19:00:00,2020-03-25 20:00:00,30.11,96.38,2.95,5.09,4.92,,3.49,1.49,83.04,0.0,0.0,,,,34.75,34.95,1.46,33.65,59.36,732.33,0.36
2020-03-25 20:00:00,2020-03-25 21:00:00,28.86,94.62,2.72,6.21,5.62,,7.79,0.72,80.75,0.0,0.0,,,,34.02,35.66,0.84,48.93,39.0,731.97,0.39
2020-03-25 21:00:00,2020-03-25 22:00:00,46.03,73.1,3.02,5.93,5.99,,7.24,0.64,64.22,0.0,0.0,,,,33.34,37.0,1.48,51.67,50.57,731.38,0.35
2020-03-25 22:00:00,2020-03-25 23:00:00,68.71,123.35,3.02,6.17,6.08,,7.84,0.33,28.12,0.0,0.0,,,,30.45,41.55,1.82,69.09,48.37,730.75,0.29
2020-03-25 23:00:00,2020-03-26 00:00:00,235.81,416.1,3.36,6.47,6.46,,9.46,0.65,22.44,0.0,0.0,,,,29.89,42.62,1.47,61.52,49.16,730.83,0.29
2020-03-26 00:00:00,2020-03-26 01:00:00,269.98,618.38,4.24,6.04,7.09,,9.87,0.64,24.68,0.0,0.2,,,,29.27,45.86,1.43,91.78,49.55,730.9,0.28
2020-03-26 01:00:00,2020-03-26 02:00:00,227.08,477.75,2.59,6.39,5.86,,11.38,0.62,24.97,0.0,0.0,,,,28.96,46.38,1.14,93.15,49.95,730.95,0.28
2020-03-26 02:00:00,2020-03-26 03:00:00,195.07,336.48,4.04,7.05,7.46,,9.41,0.48,29.02,0.0,0.0,,,,28.55,47.27,0.87,102.56,50.53,731.08,0.29
2020-03-26 03:00:00,2020-03-26 04:00:00,152.82,249.4,2.99,6.71,6.41,,9.98,0.25,27.25,0.0,0.0,,,,28.32,47.97,0.82,93.07,50.28,731.55,0.29
2020-03-26 04:00:00,2020-03-26 05:00:00,120.11,195.72,3.23,7.32,6.9,,8.51,0.57,26.34,0.0,0.0,,,,28.59,47.99,1.27,89.78,50.48,731.42,0.28
2020-03-26 05:00:00,2020-03-26 06:00:00,97.09,160.9,2.93,10.02,8.06,,7.21,0.99,27.71,0.0,0.0,,,,28.58,48.15,0.88,124.47,49.47,731.38,0.29
2020-03-26 06:00:00,2020-03-26 07:00:00,81.01,133.9,4.11,12.78,10.52,,9.27,0.93,27.85,0.0,0.0,,,,28.1,48.94,0.78,145.56,53.12,730.92,0.28
2020-03-26 07:00:00,2020-03-26 08:00:00,77.85,109.22,4.72,12.52,10.88,,9.83,1.68,25.55,0.0,0.0,,,,28.18,49.44,1.0,142.25,126.51,730.42,0.27
2020-03-26 08:00:00,2020-03-26 09:00:00,90.06,113.03,3.97,13.39,10.73,,8.41,1.02,25.63,0.0,0.0,,,,29.17,47.35,0.89,171.7,148.5,729.4,0.22
2020-03-26 09:00:00,2020-03-26 10:00:00,100.16,108.4,4.7,16.41,12.88,,8.93,0.85,15.14,0.0,0.0,,,,27.9,54.5,0.4,188.29,110.57,727.95,0.21
2020-03-26 10:00:00,2020-03-26 11:00:00,108.47,115.1,3.98,12.53,10.25,,9.31,1.1,19.27,0.0,0.0,,,,27.55,55.6,1.0,294.26,149.64,727.17,0.21
2020-03-26 11:00:00,2020-03-26 12:00:00,45.83,61.3,3.74,7.11,7.24,,9.99,1.05,40.61,0.0,0.33,,,,26.54,57.12,2.19,267.68,203.33,727.58,0.18
2020-03-26 12:00:00,2020-03-26 13:00:00,29.93,52.98,2.6,5.46,5.41,,10.25,1.28,39.22,0.0,0.0,,,,27.67,51.19,2.25,16.19,383.09,727.88,0.23
2020-03-26 13:00:00,2020-03-26 14:00:00,21.36,37.5,3.16,5.5,5.94,,10.44,1.54,42.0,0.0,0.0,,,,28.23,49.71,2.04,34.6,313.05,728.1,0.26
2020-03-26 14:00:00,2020-03-26 15:00:00,16.27,35.17,2.7,4.75,5.0,,10.38,1.25,38.82,0.0,0.23,,,,27.18,52.42,1.89,98.48,134.66,727.58,0.24
2020-03-26 15:00:00,2020-03-26 16:00:00,13.27,43.2,2.18,6.04,5.27,,8.58,0.65,46.82,0.0,0.0,,,,25.34,58.28,1.57,181.97,150.53,727.12,0.23
2020-03-26 16:00:00,2020-03-26 17:00:00,11.39,48.18,2.46,6.36,5.79,,9.24,0.7,52.02,0.0,0.0,,,,23.78,63.24,0.96,70.99,182.89,728.33,0.23
2020-03-26 17:00:00,2020-03-26 18:00:00,10.55,35.75,3.0,6.18,6.08,,9.42,1.3,46.12,0.0,0.0,,,,24.77,58.44,1.21,49.26,97.19,728.83,0.23
2020-03-26 18:00:00,2020-03-26 19:00:00,17.07,42.75,3.03,5.67,5.81,,8.99,0.7,46.07,0.0,0.0,,,,24.21,60.98,1.39,23.57,60.16,727.65,0.29
