From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C)
2019-03-02 11:00:00,2019-03-02 12:00:00,197.9,,38.63,88.79,78.13,,15.82,0.21,11.3,4.74,17.02,6.69,1.27,0.63,16.79,66.89,1.1,28.21,79.97,754.03,-0.35,,
2019-03-02 12:00:00,2019-03-02 13:00:00,221.93,,12.99,64.35,44.62,,17.01,1.59,21.27,4.27,18.96,8.07,0.23,0.41,16.89,61.03,1.27,69.78,89.88,753.26,-0.08,,
2019-03-02 13:00:00,2019-03-02 14:00:00,206.35,,12.55,51.81,37.59,,11.48,1.21,31.44,4.62,18.07,5.4,4.85,,17.12,57.92,1.67,65.65,148.7,752.25,-0.23,,
2019-03-02 14:00:00,2019-03-02 15:00:00,167.9,,12.71,53.22,38.47,,15.33,0.79,32.29,1.98,7.62,3.3,,,17.34,51.36,1.17,147.59,52.5,752.68,-0.33,,
2019-03-02 15:00:00,2019-03-02 16:00:00,127.2,,8.9,41.58,29.23,,13.8,0.74,29.41,2.12,7.83,3.11,,,16.3,58.71,0.78,129.17,85.65,752.31,-0.32,,
2019-03-02 16:00:00,2019-03-02 17:00:00,94.18,,9.17,48.82,33.3,,13.16,1.4,24.77,1.19,6.67,2.43,,,16.51,55.08,1.23,126.8,61.0,751.97,-0.32,,
2019-03-02 17:00:00,2019-03-02 18:00:00,91.9,,9.64,61.56,40.45,,11.14,1.61,12.88,2.9,8.58,5.03,,,16.21,52.37,1.04,113.59,23.72,752.01,-0.31,,
2019-03-02 18:00:00,2019-03-02 19:00:00,73.25,,12.21,67.97,45.92,,11.39,1.49,10.03,7.8,14.83,3.04,2.42,,15.89,57.05,0.62,198.97,10.48,752.76,-0.31,,
2019-03-02 19:00:00,2019-03-02 20:00:00,82.78,,26.69,64.83,55.84,,10.06,1.35,7.5,3.96,13.04,4.42,1.71,0.72,14.23,76.09,0.52,180.94,4.75,753.67,-0.3,,
2019-03-02 20:00:00,2019-03-02 21:00:00,58.0,,29.08,58.72,54.49,,8.17,1.43,11.63,3.73,12.18,6.71,,,13.33,84.18,0.94,137.07,4.78,753.96,-0.31,,
2019-03-02 21:00:00,2019-03-02 22:00:00,73.05,,7.66,53.54,34.61,,10.12,1.37,10.99,3.69,7.42,3.78,,,13.06,85.53,0.9,99.26,4.93,753.58,-0.29,,
2019-03-02 22:00:00,2019-03-02 23:00:00,77.17,,23.72,64.1,53.07,,11.21,1.11,7.54,5.74,10.38,3.82,,,13.2,88.42,1.16,61.16,5.0,753.32,-0.33,,
2019-03-02 23:00:00,2019-03-03 00:00:00,39.83,,29.75,57.92,54.61,,11.57,1.22,6.28,2.05,10.41,6.3,,,13.24,91.96,1.57,45.46,4.93,752.9,-0.3,,
2019-03-03 00:00:00,2019-03-03 01:00:00,84.08,,10.34,44.07,31.71,,10.44,1.13,9.27,1.71,9.61,3.79,,,12.87,94.12,1.33,69.75,4.97,752.98,-0.33,,
2019-03-03 01:00:00,2019-03-03 02:00:00,43.5,,7.74,30.31,22.31,,9.49,0.99,13.37,2.26,7.54,2.02,,,12.72,93.21,1.4,47.59,4.95,752.29,-0.3,,
2019-03-03 02:00:00,2019-03-03 03:00:00,77.8,,7.59,22.96,18.29,,8.63,0.7,13.23,0.57,3.31,,,,12.81,90.67,1.12,65.65,5.0,751.97,-0.33,,
2019-03-03 03:00:00,2019-03-03 04:00:00,105.0,,21.43,31.71,34.01,,7.85,0.46,14.52,0.57,3.1,,,,13.06,88.01,0.87,87.78,4.93,751.71,-0.29,,
2019-03-03 04:00:00,2019-03-03 05:00:00,85.1,,7.22,26.15,19.69,,6.6,0.97,12.07,0.64,3.47,,,,13.22,88.11,1.11,91.09,5.0,751.05,-0.33,,
2019-03-03 05:00:00,2019-03-03 06:00:00,66.5,,7.67,35.07,24.79,,6.58,1.01,10.13,1.07,3.65,,,,13.27,91.04,1.02,148.0,4.95,750.94,-0.29,,
2019-03-03 06:00:00,2019-03-03 07:00:00,57.9,,10.11,36.48,27.49,,8.33,1.04,7.7,0.57,4.32,,,,13.18,94.09,1.11,171.8,5.38,751.01,-0.31,,
2019-03-03 07:00:00,2019-03-03 08:00:00,68.5,,11.57,34.82,27.78,,8.09,0.91,10.15,0.57,3.94,,,,13.21,97.84,1.0,158.8,32.85,751.22,-0.29,,
2019-03-03 08:00:00,2019-03-03 09:00:00,44.55,,11.48,32.22,26.32,,7.24,1.21,13.76,0.57,3.34,,,,13.52,97.91,1.31,127.61,70.22,751.61,-0.31,,
2019-03-03 09:00:00,2019-03-03 10:00:00,55.9,,11.84,22.0,21.18,,7.42,1.24,19.66,0.57,3.03,,,,14.93,92.89,1.42,129.16,354.48,751.71,-0.3,,
2019-03-03 10:00:00,2019-03-03 11:00:00,35.1,,10.71,15.22,16.66,,10.27,0.52,32.55,0.57,1.27,,,,17.27,76.89,1.44,152.31,374.47,751.63,-0.29,,
2019-03-03 11:00:00,2019-03-03 12:00:00,53.25,,8.95,10.46,12.73,,9.19,0.28,45.85,0.57,1.54,,,,19.03,65.63,1.33,152.97,316.25,751.2,-0.3,,
2019-03-03 12:00:00,2019-03-03 13:00:00,27.88,,8.11,11.03,12.35,,9.33,0.93,48.07,0.57,0.65,,,,20.16,61.3,1.07,152.41,317.3,750.53,-0.34,,
2019-03-03 13:00:00,2019-03-03 14:00:00,19.12,,7.29,10.59,11.47,,8.28,1.93,50.54,0.57,0.41,,,,20.99,56.56,0.84,140.79,256.4,749.87,-0.36,,
2019-03-03 14:00:00,2019-03-03 15:00:00,30.9,,8.51,15.31,14.95,,9.88,1.06,55.61,0.57,0.0,,,,21.31,56.1,0.86,91.56,190.05,749.19,-0.37,,
2019-03-03 15:00:00,2019-03-03 16:00:00,49.0,,7.39,17.24,15.08,,8.38,1.01,53.41,0.57,1.52,,,,20.89,59.39,1.28,105.34,128.8,748.91,-0.35,,
2019-03-03 16:00:00,2019-03-03 17:00:00,49.98,,7.59,17.22,15.24,,7.44,1.03,49.42,0.57,2.43,,,,20.66,60.3,1.07,123.01,74.58,748.69,-0.32,,
2019-03-03 17:00:00,2019-03-03 18:00:00,40.7,,7.14,23.99,18.47,,7.3,1.78,34.88,0.57,3.0,,,,20.21,63.72,0.9,131.07,27.4,748.99,-0.34,,
2019-03-03 18:00:00,2019-03-03 19:00:00,70.33,,7.99,45.11,30.38,,8.58,1.06,15.94,0.57,4.96,1.95,,,19.38,69.67,0.76,116.25,4.18,749.31,-0.3,,
2019-03-03 19:00:00,2019-03-03 20:00:00,69.8,,24.11,57.97,50.12,,8.55,1.53,7.97,2.32,11.64,5.69,4.5,1.64,18.79,77.22,0.55,83.1,3.8,749.62,-0.34,,
2019-03-03 20:00:00,2019-03-03 21:00:00,110.0,,48.78,54.45,67.98,,10.79,3.07,8.9,4.47,23.72,9.04,12.83,5.48,18.12,82.75,0.47,105.97,7.22,749.94,-0.27,,
2019-03-03 21:00:00,2019-03-03 22:00:00,152.8,,71.9,55.89,87.25,,12.38,3.54,5.47,5.66,29.01,11.66,11.74,5.38,17.71,85.2,0.5,119.57,9.4,750.06,-0.28,,
2019-03-03 22:00:00,2019-03-03 23:00:00,163.38,,92.28,49.85,100.34,,8.49,3.04,8.5,5.74,22.18,12.97,7.82,4.31,17.41,87.69,0.42,80.17,11.57,750.23,-0.24,,
2019-03-03 23:00:00,2019-03-04 00:00:00,187.3,,156.13,55.29,154.31,,11.01,3.38,10.03,7.18,30.51,8.89,21.11,7.6,16.88,90.73,0.41,115.28,10.23,750.1,-0.24,,
2019-03-04 00:00:00,2019-03-04 01:00:00,207.35,,147.78,54.69,147.31,,12.96,3.1,8.11,7.1,26.64,7.66,15.73,6.8,16.59,93.36,1.07,44.48,9.43,749.94,-0.0,,
2019-03-04 01:00:00,2019-03-04 02:00:00,250.3,,66.16,41.06,74.77,,11.35,2.05,4.97,3.89,10.62,5.67,2.17,1.83,16.04,94.09,0.78,32.53,6.7,749.72,-0.04,,
2019-03-04 02:00:00,2019-03-04 03:00:00,199.0,,64.65,38.32,72.11,,8.57,1.0,7.08,2.85,6.96,3.63,,,15.76,95.19,0.76,34.95,3.9,749.16,-0.0,,
2019-03-04 03:00:00,2019-03-04 04:00:00,214.15,,58.97,26.7,61.38,,9.77,1.27,8.37,3.57,7.01,2.76,,,15.26,96.71,0.38,146.99,4.25,748.88,-0.01,,
2019-03-04 04:00:00,2019-03-04 05:00:00,151.6,,95.44,22.36,88.25,,12.14,1.78,7.9,3.42,7.94,4.04,,,14.79,97.92,0.45,151.09,7.78,748.67,-0.12,,
2019-03-04 05:00:00,2019-03-04 06:00:00,152.8,,158.79,30.47,143.24,,13.62,1.84,3.7,3.8,14.1,5.99,1.36,2.97,14.79,97.93,0.47,174.9,11.08,748.89,-0.16,,
2019-03-04 06:00:00,2019-03-04 07:00:00,193.57,,187.04,29.18,165.15,,10.29,1.39,7.28,6.19,21.05,6.68,5.32,5.12,14.41,97.93,0.43,154.35,8.07,749.19,-0.15,,
2019-03-04 07:00:00,2019-03-04 08:00:00,187.0,,195.79,33.7,174.56,,12.79,1.45,8.74,7.2,21.27,8.06,6.75,4.37,14.9,97.93,0.38,157.6,85.38,749.38,-0.18,,
2019-03-04 08:00:00,2019-03-04 09:00:00,226.1,,76.41,58.43,92.22,,12.6,1.07,9.26,5.88,17.13,6.45,5.51,1.49,16.18,97.89,0.66,248.2,225.55,749.55,-0.19,,
2019-03-04 09:00:00,2019-03-04 10:00:00,177.82,,17.93,44.15,37.83,,11.56,1.01,14.02,1.56,7.58,1.19,,,18.12,87.44,0.99,245.43,269.02,749.72,-0.2,,
2019-03-04 10:00:00,2019-03-04 11:00:00,165.62,,12.0,30.68,25.92,,8.73,0.23,35.86,0.62,5.86,0.86,,,20.09,70.88,1.26,272.28,296.4,749.53,-0.23,,
2019-03-04 11:00:00,2019-03-04 12:00:00,146.05,,8.38,23.6,19.25,,12.03,0.2,47.89,1.51,5.81,,,,21.17,64.31,1.45,273.53,330.68,749.19,-0.2,,
2019-03-04 12:00:00,2019-03-04 13:00:00,129.15,,8.24,20.95,17.73,,13.17,1.17,51.94,1.21,6.78,,,0.05,21.66,63.25,1.23,293.73,305.02,748.76,-0.22,,
2019-03-04 13:00:00,2019-03-04 14:00:00,100.97,,8.03,15.2,14.51,,10.68,2.14,52.9,1.71,6.97,,,0.85,22.32,59.51,1.12,316.47,300.22,748.18,-0.2,,
2019-03-04 14:00:00,2019-03-04 15:00:00,124.6,,10.25,9.95,13.48,,10.84,1.19,50.14,0.57,4.64,,,1.24,22.41,54.59,1.19,321.06,225.1,747.49,-0.22,,
2019-03-04 15:00:00,2019-03-04 16:00:00,102.1,,7.96,10.65,12.04,,9.7,0.98,50.99,0.57,2.76,,,1.01,22.71,50.07,1.04,306.89,195.25,746.96,-0.21,,
2019-03-04 16:00:00,2019-03-04 17:00:00,59.7,,7.62,10.54,11.7,,6.88,0.51,46.8,0.57,2.62,,,3.75,21.95,54.73,1.01,310.23,103.15,746.89,-0.25,,
2019-03-04 17:00:00,2019-03-04 18:00:00,72.7,,6.32,11.61,11.23,,4.48,1.15,39.58,0.57,3.03,,,2.84,20.94,58.35,0.98,298.36,39.65,747.21,-0.19,,
2019-03-04 18:00:00,2019-03-04 19:00:00,86.65,,8.94,19.87,17.73,,10.72,0.4,26.53,0.57,3.62,,,3.33,19.87,64.35,0.6,315.41,10.43,747.66,-0.23,,
2019-03-04 19:00:00,2019-03-04 20:00:00,72.72,,10.04,31.66,24.87,,10.41,0.34,21.41,0.57,5.27,0.94,,5.64,19.09,69.89,0.49,308.74,10.12,748.05,-0.17,,
2019-03-04 20:00:00,2019-03-04 21:00:00,100.03,,15.88,45.05,36.66,,8.71,0.94,12.34,0.57,4.86,0.09,,4.78,18.71,73.62,0.51,316.3,11.8,748.42,-0.21,,
2019-03-04 21:00:00,2019-03-04 22:00:00,92.12,,14.74,29.25,27.34,,6.86,1.12,14.45,0.57,4.11,0.81,,3.21,18.3,76.1,1.09,335.46,11.52,748.93,-0.18,,
2019-03-04 22:00:00,2019-03-04 23:00:00,92.1,,7.99,20.05,17.05,,8.79,0.35,20.9,0.57,3.7,,,4.03,17.61,75.72,1.5,346.77,11.78,749.25,-0.25,,
2019-03-04 23:00:00,2019-03-05 00:00:00,125.3,,10.48,20.89,19.49,,7.79,0.21,23.19,0.57,3.62,,,1.69,17.17,72.01,1.32,344.37,12.57,749.27,-0.21,,
2019-03-05 00:00:00,2019-03-05 01:00:00,99.97,,10.58,25.2,21.77,,6.26,0.82,15.36,0.57,2.95,,,0.8,16.5,78.24,0.58,284.46,7.67,749.14,-0.25,,
2019-03-05 01:00:00,2019-03-05 02:00:00,91.33,,7.84,23.13,18.57,,4.68,1.7,10.95,0.57,1.11,,,0.61,15.81,83.13,0.86,289.37,11.35,748.95,-0.22,,
2019-03-05 02:00:00,2019-03-05 03:00:00,77.8,,6.56,19.73,15.74,,9.77,0.2,16.44,0.57,0.56,,,,15.28,84.73,0.85,280.73,32.38,748.65,-0.24,,
2019-03-05 03:00:00,2019-03-05 04:00:00,72.3,,11.15,22.83,21.07,,7.87,0.2,21.11,0.57,0.0,,,,14.99,84.37,0.61,295.52,32.65,748.44,-0.19,,
2019-03-05 04:00:00,2019-03-05 05:00:00,65.9,,12.55,23.25,22.4,,6.55,0.51,18.54,0.57,0.0,,,,14.64,84.94,0.63,275.23,32.77,748.28,0.1,,
2019-03-05 05:00:00,2019-03-05 06:00:00,37.67,,9.11,27.02,21.66,,5.98,1.66,8.5,0.57,0.52,,,,14.29,86.67,0.78,282.88,32.9,748.48,-0.03,,
2019-03-05 06:00:00,2019-03-05 07:00:00,76.3,,14.91,33.16,29.57,,9.07,0.64,9.11,1.2,2.81,,,,13.82,89.81,1.03,261.05,35.05,748.95,-0.06,,
2019-03-05 07:00:00,2019-03-05 08:00:00,80.7,,22.19,36.52,37.18,,8.52,0.34,9.62,1.14,3.91,,,,13.97,91.07,1.28,269.95,85.45,749.46,-0.0,,
2019-03-05 08:00:00,2019-03-05 09:00:00,121.2,,24.03,38.69,39.8,,8.25,1.09,14.69,2.75,3.8,,,,15.04,86.86,1.39,269.48,183.15,750.0,-0.03,,
2019-03-05 09:00:00,2019-03-05 10:00:00,109.2,,18.3,35.56,33.56,,8.97,1.64,18.42,1.85,4.3,,,,16.29,79.99,1.59,275.68,259.45,750.47,-0.03,,
2019-03-05 10:00:00,2019-03-05 11:00:00,121.6,,13.33,28.15,25.63,,7.24,0.27,36.33,2.73,5.83,,,0.05,18.48,67.39,1.31,287.46,332.07,750.58,-0.01,,
